Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_160,1460.2614642057683,1233.3961647570391,881.52009135210244,1.1470801690449015,1.4274666485831291,4.7580114928795995e-08,6.6594833302881343e-09,4.1511610835578206e-08
Cycle_161,2109.7585976885061,1742.318810873116,927.35241798817924,1.1595517914636975,1.9503963195850587,3.6301585490671019e-08,6.9930740146742108e-08,2.4583427178369339e-08
Cycle_162,752.35147151745673,581.89572969796006,433.47465442766378,1.37366317269769,1.2856787943486037,7.9608032494276359e-09,1.3875641518284762e-08,5.9210480291989475e-08
Cycle_163,863.30091606164331,878.21705684300309,709.1036847762723,0.98511817894749121,1.2677974119952131,3.5599250917198801e-09,2.9617420589502285e-08,1.7001390758755448e-08
Cycle_164,1197.5236985010461,828.45828860228755,494.88353536701834,1.4022482395525251,1.6856370594021701,4.5037075914816305e-08,1.2057848492364374e-08,2.286587793079211e-08
Cycle_165,1490.3842222859487,1288.2633595776492,697.59502766858816,1.1185293558457718,1.8732055534682299,2.9950374148635096e-09,1.7155775479101296e-08,3.6885221920516559e-08
Cycle_166,672.02055712311517,678.19627225521674,560.69548554421715,0.99611452304213266,1.1644704316417473,2.5045534583145052e-08,2.159957773193654e-09,3.7791175586200411e-08
Cycle_167,837.24161267748048,758.04926164809183,498.32508322525973,1.1017316443250103,1.5754862619147934,1.5685312822470909e-08,2.6669495412139442e-08,4.2706784167691888e-08
Cycle_168,881.47927197240517,677.14230635944068,476.87784263735051,1.2991983768381485,1.4590047681865286,3.4149801808828278e-08,1.3250753825189827e-08,1.4235388008291385e-08
Cycle_169,1104.4075492277784,561.8005505801741,554.99734305337472,2.0155604040114499,0.97098091457538227,8.7019732181175522e-09,1.2398647964598274e-10,7.6947593530418415e-09
Cycle_170,753.03428857096924,527.41640350071032,490.61842804564003,1.493947339135923,1.0057446609828697,4.7132932277118522e-08,2.3120963462842897e-08,3.8028706823849631e-08
Cycle_171,640.55306394917966,545.05357343638218,481.72453042722373,1.1449102727388076,1.111849555260455,3.3264089248141172e-08,6.8838109337528897e-09,1.5672372942644603e-08
Cycle_172,626.3556024344266,552.29325067714262,506.09974972963516,1.1433143138682971,1.0385931869486025,2.9082293722446156e-08,3.7144809044695488e-08,1.9951851610461622e-08
Cycle_173,739.14426929492492,733.47152427966444,591.28540590301975,1.0507617832284633,1.1581347406422093,6.0397393643838006e-08,1.7739621865574529e-08,3.0480495881638711e-08
Cycle_174,739.09706252415708,516.29419900770529,502.29511862477477,1.4861598213769875,1.0043074148238424,2.2750590979321962e-08,3.953952810324598e-09,3.8805145779881656e-08
Cycle_175,2042.5729551421985,1464.6856620303811,960.51083085314644,1.4245319975525996,1.5742840740710731,2.2464416579474309e-08,2.0002525506205668e-08,4.5969288073930154e-09
Cycle_176,2666.3157222605646,2371.6581993833711,1672.2628764810352,1.095388893720241,1.4631827360960949,1.6383354926773415e-08,7.2793281397158601e-09,1.6698499970069286e-08
Cycle_177,1115.0142023671026,545.44948506427761,556.04609835857354,2.0004555193526716,0.96357676874860743,1.5549629697854018e-09,1.8708075288880787e-08,1.5795200895210677e-08
Cycle_178,2271.8932064253436,1725.9469945410788,1040.9962277727204,1.3567429579343599,1.7166334395856608,5.6773708970517497e-09,9.095287245331903e-08,6.8258824605095431e-09
Cycle_179,2011.9781867069808,1531.1817153287975,898.82523521589872,1.3363386824998131,1.7710854100126043,7.1744785390038205e-09,8.1145615833059726e-09,2.7269930835108602e-08
Cycle_180,743.47657352108376,656.43748732547726,418.2147545933064,1.1058947588897192,1.6219869398347637,7.9043175053710619e-09,4.3709562623438032e-08,2.0946643791152199e-08
