Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_23,1707.1143959172334,1232.2353050075533,850.33405541681748,1.3420039162719246,1.4150852940292313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443848031e-08
Cycle_24,1666.0105346072332,1292.6452114675533,955.72154543041347,1.2497397900919245,1.4321421690092315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443856446e-08
Cycle_25,1066.433247965,817.83560180655354,751.75830037081744,1.3047651409219245,1.0683876685243665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544367974e-08
Cycle_26,971.34498155499978,902.37067201355353,658.85630118781739,1.0845671037432256,1.3189810346543664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_27,1036.1330637249998,1013.8235864175534,779.94305397281744,1.0303414709432257,1.2653375185843665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443774406e-08
Cycle_28,1278.1960000049999,1183.1899280675534,716.73512290581743,1.0847115822432256,1.5887962867292313,8.1725989781190015e-28,-1.7995666922565102e-08,8.1725989781190017e-19
Cycle_29,998.47270383499995,938.57416857755345,788.73137649981743,1.0718340585632256,1.1644992786843664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443852938e-08
Cycle_30,1242.9717874649998,1199.8683920975534,622.47120263581746,1.0414696353732256,1.8264668085392315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443814372e-08
Cycle_31,1292.875714885,1210.9986361575534,658.06729389581744,1.0721264797632257,1.7535223553892314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443848031e-08
Cycle_32,1408.858962455,1431.0162160499999,665.29650853681744,1.0114870914032257,1.9937053420092314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443814372e-08
Cycle_33,1269.4233843449999,1015.4065178975535,677.29866269781746,1.2513723274619244,1.4456813571892315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443701478e-08
Cycle_34,1585.0343003772334,1350.4250016200001,806.4833240928175,1.1660263174019245,1.5835249339192314,2.0860988382490001e-28,-1.7995666922565102e-08,2.086098838249e-19
Cycle_35,1301.1185398949999,1237.0324611475535,536.33674059581745,1.0565225213232257,2.1451317103892311,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_36,1177.6928785649998,1119.3144270675534,533.48963285881746,1.0581061505032257,1.9587174181092315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443740746e-08
Cycle_37,842.18776500999991,780.08872859755354,685.77642866181748,1.0899385323532256,1.1098657867143664,8.5196977763899991e-29,-1.7995666922565102e-08,8.5196977763900018e-20
Cycle_38,866.00726570099982,868.09185388555352,527.52436734081743,1.0094598011532256,1.5546201381992315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443802454e-08
Cycle_39,1027.4850574149998,898.17925202855349,651.36490794681742,1.1502698025519245,1.3266657984643664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_40,1246.3291632249998,1217.5730406575533,526.77199832981751,1.0293327013832256,2.1464234955992314,4.7857561583390002e-28,-1.7995666922565102e-08,4.785756158339e-19
Cycle_41,1286.5456561349999,1281.7125112975534,567.42501773881747,1.0093844754532257,2.1118737336092313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443848031e-08
Cycle_42,1057.0992692849998,947.17747659055351,727.3192156238174,1.1220197394632256,1.2636764119143664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544378913e-08
Cycle_43,1159.7887304049998,1034.9657828075533,669.26788725181746,1.1253162475632257,1.4877556447892315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443774406e-08
Cycle_44,1256.3269450849998,1061.5269679975534,982.43534015341356,1.1865676977319246,1.1499025557243665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544378913e-08
Cycle_45,1227.011267335,1031.4555066075534,843.78156016981745,1.1927231663819244,1.1975857070043665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544378913e-08
Cycle_46,1301.175441785,1307.5240108875535,613.47472057381742,1.0007372269232258,2.0087640236392312,1.7565302822890001e-28,-1.7995666922565102e-08,1.756530282289e-19
Cycle_47,1348.1330686049998,1259.2742283075534,646.39212617681744,1.0745487786732257,1.8495641907992315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544367974e-08
Cycle_48,1373.808565825,1341.9953821500001,643.21932979581743,1.0528403504732256,1.9292673610192315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443856446e-08
Cycle_49,1176.9785907349999,1063.0421557875534,809.86666416081744,1.1120175305532256,1.2791234225543664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443834006e-08
Cycle_50,1138.1828509349998,1031.6322659075533,752.28773027681746,1.1086158802832256,1.3290802062943665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443774406e-08
Cycle_51,1281.4196404949998,1180.1997382475533,610.2498825568174,1.0900475933532257,1.8298383186492315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443802454e-08
Cycle_52,1028.2674266049999,1009.0014106975535,722.54346158281749,1.0276036754832256,1.3496202115643665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_53,1604.2171512772334,1419.4469939799999,801.86410661281741,1.1219268278232257,1.6713513796292314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443834006e-08
Cycle_54,1680.3050064672334,1626.01982331,823.10385925081744,1.0254725028732257,1.8645591279592315,2.7873085317790002e-28,-1.7995666922565102e-08,2.7873085317790001e-19
Cycle_55,1622.8692566172333,1519.20770343,797.94208357581749,1.0602011263132256,1.7943137950992314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443814372e-08
Cycle_56,1452.4858431349999,1309.2251384775534,713.8519360588175,1.1119430873532257,1.7562353905992314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443758276e-08
Cycle_57,1359.5878696149998,1168.7468894075535,667.91008629181749,1.1660720696419244,1.6728121692392315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443852938e-08
Cycle_58,1501.2977374949999,1370.7817375499999,759.95398212481746,1.1233722584232257,1.6956933019492315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_59,1571.5437728472334,1257.0964890675534,758.05171550881744,1.2112283581419245,1.6003628400892314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_60,1415.2398532149998,711.48578510455354,624.70115354081747,1.9580230189419245,1.1065666447843665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443858199e-08
Cycle_61,1411.7560379649999,615.15929495755347,578.9955631378175,2.2433369973219244,1.0339078507643664,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443859251e-08
Cycle_62,1023.5943529949998,877.46409665755345,594.33986080881743,1.1722503935719244,1.4078345067743665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443856446e-08
Cycle_63,1096.3654197149999,931.60871895355353,630.8449774178174,1.1814814307119246,1.4197492204792315,8.5196977763899991e-29,-1.7995666922565102e-08,8.5196977763900018e-20
Cycle_64,1693.4411232372333,1530.8968156400001,998.08523844941351,1.0980482847932256,1.5804617216192314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443632058e-08
Cycle_65,1092.2379554149998,916.07239926355351,611.75682664581745,1.1965372844419244,1.4359562798992314,5.7849799715899994e-29,-1.7995666922565102e-08,5.7849799715900018e-20
Cycle_66,1208.2604581649998,1041.9322818175533,966.80117724741353,1.1636690532519245,1.1478269044843665,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544378913e-08
Cycle_67,1934.2046253672333,1748.29081464,1119.6311156384136,1.0982896002332256,1.6065585048492315,1.7565302822890001e-28,-1.7995666922565102e-08,1.756530282289e-19
Cycle_68,1451.3521561349999,1483.8898901099999,960.3497449114135,1.0038355220932256,1.5925097293992314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443848031e-08
Cycle_69,1722.8819397272334,1570.7268838499999,956.07695913541352,1.0887809739832257,1.6911136730192313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443814372e-08
Cycle_70,1718.8964805072333,1528.0874960799999,872.51854684981743,1.1166903565932256,1.6635871829892315,8.5196977763899991e-29,-1.7995666922565102e-08,8.5196977763900018e-20
Cycle_71,1508.2207402449999,1463.5785358400001,802.64773265281747,1.0565826092232256,1.7206930733492314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_72,2092.5035045372333,1883.98821767,1138.3189252084137,1.1026569167832256,1.7005331310592313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443740746e-08
Cycle_73,1459.2458439449999,1345.0226718900001,853.0995488868175,1.1137937753032257,1.4988570481092314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544382489e-08
Cycle_74,1949.0955658772334,1770.85099532,1106.7812959884136,1.0926237678632256,1.6455109824992313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443852938e-08
Cycle_75,1973.5680216472333,1756.0948752899999,1116.3656724884136,1.1157510332832257,1.6182397247692315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544367974e-08
Cycle_76,2000.3742591472333,1719.03567135,1111.8073211984135,1.1561739784719245,1.5912286571692313,3.1589496693490004e-28,-1.7995666922565102e-08,3.158949669349e-19
Cycle_77,1792.9940994972333,1493.2714561600001,1013.9151776584135,1.1930260968819244,1.5186844669192314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544382489e-08
Cycle_78,2141.6156467972332,1811.81617998,1253.6436733184137,1.1745350090519244,1.4880346629292314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544378913e-08
Cycle_79,1674.9243803972333,1609.8437861699999,1057.8040512784137,1.0324923177832257,1.5675028132292315,2.7873085317790002e-28,-1.7995666922565102e-08,2.7873085317790001e-19
Cycle_80,2110.5966052372332,1778.41867755,1212.2658034984136,1.1792671049819246,1.5103729632092315,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_81,1600.7620490572333,1512.08667358,1029.6254180784135,1.0506343387732255,1.5142195730592314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443721814e-08
Cycle_82,1603.9579174672333,1559.97426,1029.8563542684135,1.0202783448932256,1.5607353794192314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544385855e-08
Cycle_83,2283.2702080072331,2002.4650405899999,1330.3107790984136,1.1328868620019246,1.5477006597992313,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443802454e-08
Cycle_84,2099.3553083472334,1841.5795923600001,1267.1082411884136,1.1318793695532257,1.4960862163692314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443814372e-08
Cycle_85,2099.0804084972333,1909.94656771,1288.6963416484136,1.0910363653732256,1.5247601629892313,1.440985920199e-28,-1.7995666922565102e-08,1.4409859201990001e-19
Cycle_86,2272.3005370372334,1864.15588288,1343.2068927084135,1.2113918792619245,1.4294853810692314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443852938e-08
Cycle_87,1982.0787353572334,1685.2150870400001,1187.2913625684137,1.1686276591619245,1.4626877571192314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.652702544367974e-08
Cycle_88,2052.5306061272336,1702.62697488,1206.8563451084137,1.1979167752719244,1.4538425474292314,-1.919744045474252e-08,-1.7995666922565102e-08,-1.6527025443848031e-08
Cycle_89,2230.3323828872335,1981.8473001899999,1319.5771277784136,1.1173556863232257,1.5443969826392314,1.6285595132219e-27,-1.7995666922565102e-08,1.6285595132219001e-18
Cycle_90,1792.7518138172334,1705.6243113800001,1126.1207946184136,1.0431472831332256,1.5592638488392314,-1.919744045474252e-08,0,-1.6527025443856446e-08
Cycle_91,1775.8738549672335,1721.1386675199999,1146.0648388784136,1.0239150725032256,1.5461104064492315,-1.919744045474252e-08,0,-1.6527025443848031e-08
Cycle_92,1735.5972846772333,1642.15995718,1121.0017809784135,1.0489331500732257,1.5092856959392313,-1.919744045474252e-08,0,-1.6527025443814372e-08
Cycle_93,2231.8197331272331,1763.43453077,1330.1527683084137,1.2579096962819245,1.3604181727643665,-1.919744045474252e-08,0,-1.6527025443721814e-08
Cycle_94,1618.6063831872334,1608.24367757,1116.6622073284136,0.99859295975322571,1.4844874894792315,-1.919744045474252e-08,0,-1.6527025443841722e-08
Cycle_95,2233.1818320372336,1766.5878407800001,1366.4779599984136,1.2564266153719246,1.3270081909043665,-1.919744045474252e-08,0,-1.6527025443758276e-08
Cycle_96,2298.3602790772334,1879.94470404,1391.4693598784136,1.2150151076819244,1.3853939178643664,-1.919744045474252e-08,0,-1.652702544378913e-08
Cycle_97,1571.3837866872334,1564.01396176,1052.2211723584137,0.99685625520322563,1.5318398637092314,-1.919744045474252e-08,0,-1.6527025443721814e-08
Cycle_98,1808.8579946372333,1502.55983919,1202.6819769884137,1.1961587136519245,1.2846756249943665,-1.919744045474252e-08,0,-1.6527025443814372e-08
Cycle_99,1826.2077320272333,1440.8173039599999,1224.8690598684136,1.2595740949419245,1.2109655569443665,-1.919744045474252e-08,0,-1.6527025443848031e-08
Cycle_100,1840.7201607272334,1448.40300366,1211.2696164184135,1.2629520264819245,1.2306816144943664,-1.919744045474252e-08,0,-1.6527025443758276e-08
Cycle_101,1600.9728265772333,1466.77977876,1101.0140184984136,1.0833733783232256,1.3691914347443666,-1.919744045474252e-08,0,-1.6527025443802454e-08
Cycle_102,1807.8161401872333,1552.03976601,1167.0968180184136,1.1572366612219245,1.3660516587943665,-1.919744045474252e-08,0,-1.6527025443834006e-08
Cycle_103,2514.1857432672332,1943.68320182,1563.2104093384137,1.2858424207319246,1.2760484251543665,-1.919744045474252e-08,0,-1.6527025443774406e-08
Cycle_104,2516.9702163272332,2043.88918132,1563.5528263984136,1.2239513000619244,1.3401799632343665,-1.919744045474252e-08,0,-1.6527025443814372e-08
Cycle_105,1958.1360263972333,1695.3054388400001,1285.8157981784136,1.1475583094319246,1.3534763359543664,-1.919744045474252e-08,0,-1.6527025443856446e-08
Cycle_106,2273.9887078472334,1699.8953014000001,1448.8359710184136,1.3298201407619246,1.2062582296743665,3.1905041055899985e-29,0,3.190504105590002e-20
Cycle_107,2272.3635682572335,1797.8391765900001,1471.9948796784136,1.2562624797619244,1.2544475878843664,-1.919744045474252e-08,0,-1.652702544382489e-08
Cycle_108,1244.8832215456121,924.95764741366963,782.06580810123944,1.3662509960892462,1.1462050944400328,3.8352120950185611e-09,9.4872777703074652e-09,5.0403472483240279e-10
Cycle_109,2272.2026376666277,2013.9527987927527,1336.2716075689063,1.1330940081051215,1.5557149443022031,1.4025280267561366e-08,2.5778773886497145e-08,1.1062523522336474e-08
Cycle_110,2309.7574770247043,1879.2925115061798,1390.0526148730344,1.2128789512140314,1.3940857524461867,4.6358844620640641e-09,1.2849834664893215e-08,1.0564006514381478e-08
Cycle_111,673.83082083615534,632.36906035152117,456.86357134387481,1.0793696004334796,1.3167188402965968,1.2192450491538466e-08,1.5367281872146119e-08,2.4413181847140067e-08
Cycle_112,1349.2106582287201,1063.2620229964375,1035.3894461360815,1.2515626343831372,1.09297430593763,2.2297625136103267e-08,1.6294628049155848e-08,1.9965291218238347e-08
Cycle_113,1284.4317500597647,1181.7240291822809,611.925864466858,1.0927813684340995,1.8314280035635173,2.0367406892156844e-08,2.0273720846667437e-09,8.6735819605610338e-09
Cycle_114,2080.4498639589851,1837.403660935476,1263.5034073225245,1.1298751342267745,1.4941300527136729,4.4848239337031874e-08,2.5974933470797295e-08,2.9048350637594011e-08
Cycle_115,2070.6696001280961,1879.6135450414915,1139.5662293522948,1.1044959655292346,1.7055896993618282,2.3800417055997754e-08,1.0461752167453126e-08,1.3870553779623222e-08
Cycle_116,2271.5066855226482,1683.2307462793785,1440.1507039402047,1.3269357102598223,1.209792865936709,4.2727720821169571e-09,2.0714560622033044e-08,1.2817579389673548e-08
Cycle_117,1709.1713230297214,1240.4075221211788,847.96329072099184,1.3434368741837976,1.403667623497918,1.0891615396952153e-08,1.1452136819949872e-08,3.5875189367464683e-08
Cycle_118,1967.4778975043705,1756.258088555214,1120.0500104726075,1.1171518543632204,1.6229703765005428,2.9545645352827082e-09,1.2698949361324612e-08,2.3915463268171745e-09
Cycle_119,1116.2910210627977,1012.7283354340076,742.15084771466582,1.1054873991086696,1.3319224590173084,2.7164371660801822e-08,1.134487662118169e-08,3.8976848933471518e-08
Cycle_120,1008.0413850804298,926.37812711698336,787.1569476737194,1.0688537270826541,1.1620888739640731,2.5209244123721863e-08,5.1819612695770458e-08,1.3032709306186743e-08
Cycle_121,2102.4397397771163,1833.8180882147517,1256.0259678505386,1.1328118462734607,1.4923217113223477,6.9802863406411178e-09,6.5556436570328629e-10,4.8053366739477052e-08
Cycle_122,1220.503618549071,944.09443095002075,747.0484891353932,1.3139634086738718,1.235344642500189,1.0706131774485279e-08,4.3899086736586848e-08,3.5662891629445358e-08
Cycle_123,1710.596210309709,1515.9834423118355,869.53112917821784,1.1123715294215606,1.6681028805689837,6.6666809129632009e-09,4.412418883507973e-08,3.0467372435750472e-08
Cycle_124,1149.0568803309843,1057.7159758266032,774.61893937697062,1.1099159316593534,1.322044941817297,6.3961388421939276e-08,8.0313438703150733e-09,2.4388232859029645e-08
Cycle_125,2093.9663763767594,1833.5836448762971,1266.0292504122058,1.1359296734666875,1.4972027758886235,4.7590451111606485e-09,3.1069612584774343e-08,5.0240488340890536e-08
Cycle_126,2091.8057184736572,1907.0830529404441,1139.3173208476628,1.1057398867908843,1.6969833167399542,3.5548312992510732e-08,2.8953502866971152e-08,2.1756781935758802e-08
Cycle_127,2120.1187160405634,1873.2582730583315,1144.7449243608426,1.0998243274979489,1.7071562842178583,1.1548528983175894e-08,4.6991369297427118e-09,1.2228757837492293e-09
Cycle_128,2278.1510023005594,1791.8956329865287,1462.6021032847693,1.2522534385367621,1.2556746266635119,4.7372737692313045e-08,4.7997484072031467e-09,3.5591497830668303e-09
Cycle_129,1604.6811946963674,1483.8403504806047,1102.6953183428718,1.0820842510277617,1.3770567544381818,1.2862693153848403e-08,4.6072679759879754e-08,5.4970331165186952e-09
Cycle_130,1024.9687517372458,765.3948088611188,675.87907461723,1.3982648170503629,1.0918100844472687,4.3843328767266064e-08,3.3211370461304636e-08,2.6841810568479501e-08
Cycle_131,1609.3194829709664,1461.6249701675813,1100.9747656242498,1.0828606386313093,1.3715914698551428,4.2224455839411501e-08,2.7175472070523661e-09,1.9318163798167246e-08
Cycle_132,2516.3381335905597,2032.8738893461048,1554.2121078079401,1.2211964322876785,1.3378044642760818,2.7477076270680389e-08,3.9791781532186919e-08,9.1894477768211381e-10
Cycle_133,964.40999644714452,913.18975361442835,662.34671765770975,1.0682753043153204,1.3569913731666026,4.6351703774970134e-09,2.0878278350121088e-08,6.7157645061748211e-09
Cycle_134,1695.7320229222262,1516.7312292640374,998.77873248303138,1.0987642640418709,1.5983600676350846,5.6305338338450102e-08,2.5597300516764601e-08,8.6215008460528032e-09
Cycle_135,1396.2528505868963,703.76925682150738,627.11988174451596,1.9618059242847197,1.1013831177219446,1.9624393202033895e-08,6.4418670892159643e-08,4.8799776161508909e-09
Cycle_136,1597.0888595980434,1548.5196457240936,1029.1339465247795,1.0147641431628798,1.5503052089263345,6.3877413360848939e-08,3.8622677438220927e-08,3.2903567353443197e-08
Cycle_137,1116.0704557437148,954.02189443744737,602.77819444602494,1.1953820439367908,1.4383846185208908,5.1860929332167766e-08,2.960571235284712e-08,7.3583353778148686e-09
Cycle_138,1814.4987406238497,1497.6460343868189,1201.6563868523408,1.1918455029859083,1.2829822942914506,7.9916247002686526e-09,6.9650966887876777e-09,1.6659816564330317e-08
Cycle_139,1832.3255714466145,1454.0466208060295,1226.0602364791673,1.2606775963733134,1.2113434725809755,2.5317927424254127e-12,2.164674100628542e-08,9.4948278500151727e-09
Cycle_140,1640.7276639182826,1446.7904858892348,813.92195688056484,1.1231372740663526,1.6659263139620648,3.3372344159502537e-08,3.5734288592665949e-08,7.8824767542441112e-09
Cycle_141,2197.3690538105297,1916.917296756194,1735.4422876178612,1.1230046114775061,1.1456763875644225,1.4145744223498467e-08,7.9115161306955868e-09,1.57400395104177e-09
Cycle_142,1206.9177797293121,1038.6406490458769,967.97038320629088,1.1682852975042042,1.1295788748342572,7.1055079352905263e-09,5.2953726411734081e-09,8.8798196904878179e-09
Cycle_143,2094.5300107788207,1818.6311712315905,1269.6219273407878,1.1380044692796623,1.4851810067201003,2.5914840410945647e-08,9.8557566936868162e-09,1.8397303746252544e-09
Cycle_144,2186.8002685316087,1956.6899377432546,1732.7999437506069,1.1270135074317467,1.1619421354521291,1.3172600367887285e-08,5.2318035785033756e-08,1.3169794762503424e-08
Cycle_145,1959.8380576665563,1766.9768274215603,1107.2912886685858,1.0904358668927812,1.6525465727015671,3.5349108693445964e-08,2.3470510272529838e-08,5.7195317249531858e-09
Cycle_146,1817.5580715001968,1575.8232445142341,1172.6973165399784,1.1523049851219522,1.3655756455217272,3.5160215777844475e-08,1.5548395270988238e-08,4.5336852998131605e-08
Cycle_147,1216.5319551753526,1032.8020086152396,959.03226751247473,1.1637718945521798,1.1391775940334625,2.0134208321897432e-08,9.3602841465373156e-09,3.4659361083075713e-08
Cycle_148,1012.9918660200426,747.80440047975583,663.22132454365544,1.4001264127897155,1.1060250868049497,6.1897148304142277e-08,1.7733102755733165e-08,1.772718968360535e-08
Cycle_149,1003.0744164472371,896.74472530156015,597.16286588802211,1.1749062276032662,1.4037753001819182,2.4412910698986315e-08,3.2054146679671146e-08,6.9863406039225681e-09
Cycle_150,2056.0380958591732,1691.3489165601995,1205.7257173436685,1.1974382940591835,1.4565683415952264,2.9994727407308836e-08,3.1756082459352277e-08,3.7502709093808229e-09
Cycle_151,1623.1786316065782,1550.2606126876506,1023.5548087140432,1.020913003329956,1.5667386581361682,3.4278166681977988e-10,3.9868817713109675e-08,2.5703819476801217e-08
Cycle_152,1783.0630783554575,1751.5452829103008,1144.49252425243,1.0176297862530714,1.5575160850110661,1.3730982928704767e-08,3.2364133302909907e-09,3.9286520545631737e-08
Cycle_153,1787.0280897699279,1535.6892387608973,1154.8249716775463,1.1547453618117758,1.3691773188720513,1.5725635284383127e-08,8.2882253798566121e-09,4.2382976516550459e-08
Cycle_154,1057.8044640705523,941.01456837924422,730.83984840779897,1.1242218509608639,1.2646592593828301,2.280399256127561e-08,6.8763412234520521e-09,1.5901941167918832e-08
Cycle_155,2263.2209899539803,1795.4928754254197,1473.5029289469089,1.2588365745772516,1.251648228035529,1.563501767196338e-08,7.9751637574613697e-09,3.526265019614264e-09
Cycle_156,1288.1148162887027,1032.2644084543829,745.87011659023642,1.2459232583363342,1.3377690567340295,2.2483016991832213e-08,8.5465219914772407e-09,5.9337024581051539e-09
Cycle_157,876.12990472309752,632.20042541212297,474.26567887761144,1.4039422447937924,1.2287162929157018,2.512194671482386e-08,1.7832010565962054e-08,4.4416095376728901e-08
Cycle_158,857.35318570348113,625.35398383417578,487.98314325913873,1.3953598190718435,1.2308541688426298,3.1216318174726031e-08,1.4240912653896058e-08,3.932599520410216e-09
Cycle_159,2090.1592913769955,1898.121335493526,1038.5625827908887,1.1111316410774787,1.8482664301193052,1.9628498300626663e-08,1.2836713220847515e-08,5.6773302278520012e-09
Cycle_160,1623.3020330203592,1625.4957547864858,1114.0351687152706,0.99395988221452813,1.492075061705554,9.9446451629176388e-09,3.3437773337321304e-08,1.1501313395296354e-08
